Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index
ANGOLA,01/05/2007,12.37372998,74.97,16.43140128,63.51347826,138.81973,63.9747619,60.56409091,128.3933,-0.007210400262544714,61.26945093666666,115.76856333333332,2.4306422941915184,0.02753094565878505
ANGOLA,01/06/2007,12.40151444,74.971,18.33923284,67.47857143,128.3965,63.51347826,63.9747619,138.81973,0.062429161158020996,62.68411035666666,128.04103,1.850420895314585,0.29222107262071506
ANGOLA,01/07/2007,12.44762891,74.97,19.06147655,74.04636364,141.36591,67.47857143,63.51347826,128.3965,0.09733152422785363,64.98893719666667,131.86984333333334,2.1683875601405087,0.8139450339322246
ANGOLA,01/08/2007,12.42671695,74.973,16.68570427,72.39217391,150.55926,74.04636364,67.47857143,141.36591,-0.02233991851432937,68.34613777666665,136.19404666666665,5.319767112520626,0.7384126361728577
ANGOLA,01/09/2007,12.32844936,74.986,17.44368174,79.633,167.83856,72.39217391,74.04636364,150.55926,0.10002222200153854,71.30570299333333,140.1072233333333,3.416033945675343,1.4765609700637443
ANGOLA,01/10/2007,12.26236823,75.0003,15.19639,85.92652174,187.24531,79.633,72.39217391,167.83856,0.07903157911920933,75.35717918333333,153.25457666666668,3.7942151570370433,2.288833345484119
ANGOLA,01/11/2007,11.84689978,75.015,14.179314,94.76636364,187.75539,85.92652174,79.633,187.24531,0.10287675703606336,79.31723188333332,168.54770999999997,6.772697019908995,3.185741197522167
ANGOLA,01/12/2007,11.78353683,75.023,14.179314,91.7747619,180.8749,94.76636364,85.92652174,187.75539,-0.03156818120999705,86.77529512666666,180.94642,7.6023013595591005,2.773517749391665
ANGOLA,01/01/2008,11.8191089,75.037,12.95690724,92.9826087,148.9009,91.7747619,94.76636364,180.8749,0.013160990832273622,90.82254909333334,185.29186666666666,4.496190957481045,2.3533836751334136
ANGOLA,01/02/2008,11.82146894,75.038,12.35516693,95.36142857,144.61082,92.9826087,91.7747619,148.9009,0.025583492475190095,93.17457808,172.51039666666665,1.5050114367792469,2.4631491718458123
ANGOLA,01/03/2008,11.73987765,75.063,13.24694697,105.5038095,160.37496,95.36142857,92.9826087,144.61082,0.1063572671056936,93.37293305666667,158.1288733333333,1.8249134987659172,3.6143232970453916
ANGOLA,01/04/2008,11.88825736,75.019,11.72226638,112.3363636,163.05138,105.5038095,95.36142857,160.37496,0.06476120750881509,97.94928225666666,151.29556,6.649650922881313,4.271328381897792
ANGOLA,01/05/2008,12.04188915,75.009,11.99654036,125.6713636,189.52112,112.3363636,105.5038095,163.05138,0.11870599663954229,104.40053389,156.01238666666666,8.541078247030436,6.360698383925076
ANGOLA,01/06/2008,12.27057266,75.022,11.9522666,133.9280952,182.9639,125.6713636,112.3363636,189.52112,0.06570097883460857,114.50384556666667,170.98248666666666,10.256999714876503,6.939267825722604
ANGOLA,01/07/2008,12.50472868,75.016,10.74743864,133.9582609,168.74947,133.9280952,125.6713636,182.9639,0.00022523802757712375,123.97860746666667,178.5121333333333,10.894943132793957,6.375615679822208
ANGOLA,01/08/2008,12.78372348,75.025,13.35683646,116.6971429,150.24552,133.9582609,133.9280952,168.74947,-0.12885444976689753,131.18590656666666,180.4114966666667,4.775758116862202,4.263871819791523
ANGOLA,01/09/2008,12.91409048,75.026,14.56142685,104.4436364,110.58141,116.6971429,133.9582609,150.24552,-0.10500262641820002,128.19449966666664,167.31963,9.957014460036563,2.3662158553157115
ANGOLA,01/10/2008,13.21388273,75.029,12.17552289,76.28391304,10.391916,104.4436364,116.6971429,110.58141,-0.2696164585092903,118.36634673333333,143.19213333333332,14.827944763921655,0.01173918139635791
ANGOLA,01/11/2008,13.32860751,75.025,13.35875492,56.968,-66.843563,76.28391304,104.4436364,10.391916,-0.253210831356692,99.14156411333333,90.40628199999998,20.721758246564832,0.262680921825857
