Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index,EXR_Log_Returns,CPI Inflation_Lag1,CPI Inflation_Lag2, Lending Interest Rate_Lag1, Lending Interest Rate_Lag2,EXR_Log_Returns_Lag1,EXR_Log_Returns_Lag2
ANGOLA,01/04/2009,13.90374307,77.806,12.54556579,49.90590909,4.7903649,47.98,39.0785,21.294518,0.0401398309712381,42.89646969666666,-7.05186100000001,4.583711192839009,0.029901373627882,0.03024484580804554,13.71037737,13.4759867,12.66143792,11.0597076,-0.003121447922398879,0.0053627241329863296
ANGOLA,01/05/2009,13.8201661,77.806,14.44518136,59.25714286,47.405588,49.90590909,47.98,4.7903649,0.1873772853859057,45.65480303,13.194846633333322,5.776080211746057,-0.0842996831793188,0.0,13.90374307,13.71037737,12.54556579,12.66143792,0.03024484580804554,-0.003121447922398879
ANGOLA,01/06/2009,13.94975301,77.806,16.57262017,69.67227273,87.633548,59.25714286,49.90590909,47.405588,0.1757615937475525,52.38101731666666,24.49682363333332,6.032255657836051,0.289947553586713,0.0,13.8201661,13.90374307,14.44518136,12.54556579,0.0,0.03024484580804554
ANGOLA,01/07/2009,13.97308793,77.806,16.7627795,64.20869565,74.980764,69.67227273,59.25714286,87.633548,-0.0784182410867079,59.611774893333326,46.60983363333333,9.887952558364969,0.0399074076301337,0.0,13.94975301,13.8201661,16.57262017,14.44518136,0.0,0.0
ANGOLA,01/08/2009,13.785902,77.806,18.58993397,71.06428571,52.328305,64.20869565,69.67227273,74.980764,0.1067704302446765,64.37937041333333,70.00663333333331,5.209662173151835,0.1941867629130773,0.0,13.97308793,13.94975301,16.7627795,16.57262017,0.0,0.0
ANGOLA,01/09/2009,13.72091291,77.806,15.54236947,69.39772727,39.018765,71.06428571,64.20869565,52.328305,-0.0234514204054748,68.31508469666666,71.647539,3.623706429342567,0.1064626030282418,0.0,13.785902,13.97308793,18.58993397,16.7627795,0.0,0.0
ANGOLA,01/10/2009,13.54831954,84.261,18.69773611,75.82363636,54.416833,69.39772727,71.06428571,39.018765,0.0925953823386642,68.22356954333333,55.442611333333325,3.575438930118864,0.325688815482596,0.07970057547466958,13.72091291,13.785902,15.54236947,18.58993397,0.0,0.0
ANGOLA,01/11/2009,13.56772174,87.947,18.88763808,77.97238095,90.37881,75.82363636,69.39772727,54.416833,0.0283387172279376,72.09521644666667,48.58796766666666,3.3346949704715074,0.681132285166455,0.04281523580388136,13.54831954,13.72091291,18.69773611,15.54236947,0.07970057547466958,0.0
ANGOLA,01/12/2009,13.99277626,89.398,15.62258339,74.62565217,80.66328,77.97238095,75.82363636,90.37881,-0.0429219774902872,74.39791486,61.27146933333332,4.461578507619809,0.4646493772153059,0.016363950252711312,13.56772174,13.54831954,18.88763808,18.69773611,0.04281523580388136,0.07970057547466958
ANGOLA,01/01/2010,13.82514199,90.164,17.34517697,78.41857143,68.763267,74.62565217,77.97238095,80.66328,0.0508259445607202,76.14055649333332,75.15297433333332,1.6957231967226267,0.5157015804577002,0.008531923755141335,13.99277626,13.56772174,15.62258339,18.88763808,0.016363950252711312,0.04281523580388136
ANGOLA,01/02/2010,13.66073262,90.393,25.32943611,76.308,52.222825,78.41857143,74.62565217,68.763267,-0.0269141785104308,77.00553484999999,79.93511899999999,2.0730780651082177,0.3218590710331094,0.002536596451960804,13.82514199,13.99277626,17.34517697,15.62258339,0.008531923755141335,0.016363950252711312
ANGOLA,01/03/2010,13.79721195,92.861,15.11259483,81.24217391,70.383619,76.308,78.41857143,52.222825,0.06466129252503,76.4507412,67.21645733333332,1.9004842582489236,0.6275022191472535,0.026936920661535524,13.66073262,13.82514199,25.32943611,17.34517697,0.002536596451960804,0.008531923755141335
ANGOLA,01/04/2010,13.72714812,93.485,26.94980111,84.49772727,65.27877,81.24217391,76.308,70.383619,0.0400722088456975,78.65624844666667,63.78990366666665,2.475658663208461,0.6789629955682411,0.0066972441840276176,13.79721195,13.66073262,15.11259483,25.32943611,0.026936920661535524,0.002536596451960804
ANGOLA,01/05/2010,13.85042001,92.582,25.44936956,73.84238095,88.708871,84.49772727,81.24217391,65.27877,-0.1261021646884348,80.68263372666667,62.628404666666654,4.123435715737337,0.4814475235194886,-0.009706257309453292,13.72714812,13.79721195,26.94980111,15.11259483,0.0066972441840276176,0.026936920661535524
ANGOLA,01/06/2010,13.74433484,92.573,25.91592917,75.34909091,67.175341,73.84238095,84.49772727,88.708871,0.0204044065293644,79.86076071000001,74.79041999999998,5.460341392407103,0.4012006946836662,-9.721584625932422e-05,13.85042001,13.72714812,25.44936956,26.94980111,-0.009706257309453292,0.0066972441840276176
ANGOLA,01/07/2010,13.70204848,92.572,23.30129642,76.17727273,19.113909,75.34909091,73.84238095,67.175341,0.0109912649243402,77.89639971,73.72099399999998,5.766340944802137,0.0756595504027372,-1.0802344108995499e-05,13.74433484,13.85042001,25.91592917,25.44936956,-9.721584625932422e-05,-0.009706257309453292
ANGOLA,01/08/2010,13.98914115,90.0175,25.3449875,76.61818182,43.296309,76.17727273,75.34909091,19.113909,0.0057879348288398,75.12291486333332,58.33270699999999,1.1837637471815168,0.2617071660451041,-0.027982624244576648,13.70204848,13.74433484,23.30129642,25.91592917,-1.0802344108995499e-05,-9.721584625932422e-05
ANGOLA,01/09/2010,15.73241193,91.802,22.88101273,75.27363636,54.457292,76.61818182,76.17727273,43.296309,-0.017548647436698,76.04818182000001,43.19518633333333,0.6443184629852683,0.3118454066335169,0.019629988008658117,13.98914115,13.70204848,25.3449875,23.30129642,-0.027982624244576648,-1.0802344108995499e-05
ANGOLA,01/10/2010,16.08576807,92.381,29.10861824,81.90238095,53.316235,75.27363636,76.61818182,54.457292,0.0880619684466641,76.02303030333333,38.95583666666666,0.685414960544881,0.4701199183039966,0.006287245916237971,15.73241193,13.98914115,22.88101273,25.3449875,0.019629988008658117,-0.027982624244576648
ANGOLA,01/11/2010,15.89054162,92.274,14.82464163,84.14863636,38.364761,81.90238095,75.27363636,53.316235,0.027426008669654,77.93139971,50.356611999999984,3.5040647296853358,0.3495753812902115,-0.0011589181118933922,16.08576807,15.73241193,29.10861824,22.88101273,0.006287245916237971,0.019629988008658117
ANGOLA,01/12/2010,15.31142258,92.643,18.96,89.36695652,24.784281,84.14863636,81.90238095,38.364761,0.0620131280283056,80.44155122333332,48.71276266666666,4.614317269947319,0.2359012808758161,0.003990985034200811,15.89054162,16.08576807,14.82464163,29.10861824,-0.0011589181118933922,0.006287245916237971
ANGOLA,01/01/2011,15.12746183,95.272,19.16,89.52380952,-12.506343,89.36695652,84.14863636,24.784281,0.0017551565601867,85.13932460999999,38.82175899999999,3.8296304673657455,-0.3165152595703021,0.02798256174565239,15.31142258,15.89054162,18.96,14.82464163,0.003990985034200811,-0.0011589181118933922
ANGOLA,01/02/2011,15.06361878,93.265,21.1,89.414,-29.74239,89.52380952,89.36695652,-12.506343,-0.0012265957021798,87.6798008,16.880899666666657,3.059083595236084,-0.570116468498401,-0.021291054969169387,15.12746183,15.31142258,19.16,18.96,0.02798256174565239,0.003990985034200811
ANGOLA,01/03/2011,14.75538322,93.27,21.03,102.9356522,-6.6484549,89.414,89.52380952,-29.74239,0.1512252242378151,89.43492201333333,-5.82148400000001,0.0804923218925366,-0.346175109014485,5.36092422462886e-05,15.06361878,15.12746183,21.1,19.16,-0.021291054969169387,0.02798256174565239
ANGOLA,01/04/2011,14.6335408,93.277,19.74,110.147619,-17.537569,102.9356522,89.414,-6.6484549,0.0700628659348019,93.95782057333334,-16.299062633333342,7.775224117043381,-0.6970295383125811,7.504811123570931e-05,14.75538322,15.06361878,21.03,21.1,5.36092422462886e-05,-0.021291054969169387
ANGOLA,01/05/2011,14.54382453,93.2825,20.77,101.2990909,-16.99039,110.147619,102.9356522,-17.537569,-0.0803333579094434,100.83242373333331,-17.976137966666677,10.525607664003935,-0.5540780477511529,5.8962422192720965e-05,14.6335408,14.75538322,19.74,21.03,7.504811123570931e-05,5.36092422462886e-05
ANGOLA,01/06/2011,14.57831438,93.304,14.7,96.28863636,-11.018048,101.2990909,110.147619,-16.99039,-0.0494619891993521,104.7941207,-13.72547130000001,4.707923242603055,-0.3698911345713355,0.00023045611654826104,14.54382453,14.6335408,20.77,19.74,5.8962422192720965e-05,7.504811123570931e-05
ANGOLA,01/07/2011,14.12801947,93.318,21.06,97.07809524,-15.951884,96.28863636,101.2990909,-11.018048,0.0081988790146367,102.57844875333332,-15.182002333333344,7.017507915322932,-0.4729535244001229,0.00015003590172923964,14.57831438,14.54382453,14.7,20.77,0.00023045611654826104,5.8962422192720965e-05
ANGOLA,01/08/2011,13.68260347,93.442,21.26,86.33434783,-14.542298,97.07809524,96.28863636,-15.951884,-0.1106711805937159,98.22194083333332,-14.653440666666675,2.6939656141816064,-0.3048389941531001,0.0013279076699630465,14.12801947,14.57831438,21.06,14.7,0.00015003590172923964,0.00023045611654826104
ANGOLA,01/09/2011,11.91323228,94.697,17.02,85.64818182,13.696269,86.33434783,97.07809524,-14.542298,-0.0079477754479725,93.23369314333333,-13.83741000000001,5.988032702421035,0.0619679109707012,0.01334139774352927,13.68260347,14.12801947,21.26,21.06,0.0013279076699630465,0.00015003590172923964
ANGOLA,01/10/2011,11.44470898,94.997,15.32,86.41190476,25.671887,85.64818182,86.33434783,13.696269,0.0089169778478783,89.68687496333332,-5.599304333333343,6.410172293470452,0.2209522542630704,0.0031629914505764134,11.91323228,13.68260347,17.02,21.26,0.01334139774352927,0.0013279076699630465
ANGOLA,01/11/2011,11.28404115,95.213,15.84,97.10909091,13.50192,86.41190476,85.64818182,25.671887,0.1237929678753213,86.13147813666667,8.27528599999999,0.4203394659385956,0.0898012743624363,0.002271174941887999,11.44470898,11.91323228,15.32,17.02,0.0031629914505764134,0.01334139774352927
ANGOLA,01/12/2011,11.37553089,95.272,18.08688644,98.56681818,15.454346,97.10909091,86.41190476,13.50192,0.0150112338231134,89.72305916333333,17.623358666666658,6.407879282909948,0.1325889368837473,0.0006194713692604381,11.28404115,11.44470898,15.84,15.32,0.002271174941887999,0.0031629914505764134
ANGOLA,01/01/2012,11.48001917,95.82588521,17.53793886,100.1022727,-43.318537,98.56681818,97.10909091,15.454346,0.0155778034469571,94.02927128333332,18.20938433333332,6.636975724042151,-1.084477505255117,0.005796890535453514,11.37553089,11.28404115,18.08688644,15.84,0.0006194713692604381,0.002271174941887999
ANGOLA,01/02/2012,11.32370395,95.299,18.56667178,102.2971429,-82.521269,100.1022727,98.56681818,-43.318537,0.0219262774040893,98.59272726333332,-4.787423666666676,1.4967590879784316,-2.012942174941448,-0.005513531575479291,11.48001917,11.37553089,17.53793886,18.08688644,0.005796890535453514,0.0006194713692604381
ANGOLA,01/03/2012,11.12481942,95.311,18.65857473,106.1872727,-62.472923,102.2971429,100.1022727,-82.521269,0.0380277463252591,100.32207792666668,-36.79515333333334,1.8748510293921892,-1.72712242714914,0.00012591154730490217,11.32370395,11.48001917,18.56667178,17.53793886,-0.005513531575479291,0.005796890535453514
ANGOLA,01/04/2012,10.87738215,95.324,18.47243812,103.3257143,-45.23573,106.1872727,102.2971429,-62.472923,-0.0269482238995294,102.86222943333333,-62.77090966666668,3.0816064548568725,-1.2224136428543433,0.00013638628814316434,11.12481942,11.32370395,18.65857473,18.56667178,0.00012591154730490217,-0.005513531575479291
ANGOLA,01/05/2012,10.51494897,95.338,17.06371988,94.53478261,-37.246536,103.3257143,106.1872727,-45.23573,-0.0850798056375015,103.93670996666668,-63.40997400000001,2.0157540136945165,-0.8138339513880634,0.00014685674151326822,10.87738215,11.12481942,18.47243812,18.65857473,0.00013638628814316434,0.00012591154730490217
ANGOLA,01/06/2012,10.11261453,95.352,17.06315474,82.40047619,-53.105435,94.53478261,103.3257143,-37.246536,-0.1283581141775049,101.34925653666666,-48.31839633333334,6.072472337694688,-0.6712554937901786,0.00014683517777669408,10.51494897,10.87738215,17.06371988,18.47243812,0.00014685674151326822,0.00013638628814316434
ANGOLA,01/07/2012,10.01601946,95.369,15.10914843,87.91909091,-41.012827,82.40047619,94.53478261,-53.105435,0.0669730925738232,93.42032436666666,-45.19590033333333,10.507040990314517,-0.6948869312001231,0.00017827087782684714,10.11261453,10.51494897,17.06315474,17.06371988,0.00014683517777669408,0.00014685674151326822
ANGOLA,01/08/2012,9.874882732,95.386,16.5443329,94.11826087,-74.252681,87.91909091,82.40047619,-41.012827,0.070509941536428,88.28478323666666,-43.788266000000014,6.075413256063403,-1.44833709177901,0.00017823910298631063,10.01601946,10.11261453,15.10914843,17.06315474,0.00017827087782684714,0.00014683517777669408
ANGOLA,01/09/2012,9.647244392,95.403,15.60257027,94.7045,-81.890618,94.11826087,87.91909091,-74.252681,0.0062287501339377,88.14594265666666,-56.12364766666668,5.862185235723573,-1.6114510819947787,0.00017820733946916079,9.874882732,10.01601946,16.5443329,15.10914843,0.00017823910298631063,0.00017827087782684714
ANGOLA,01/10/2012,9.762665704,95.442,15.17044746,89.59652174,-52.200552,94.7045,94.11826087,-81.890618,-0.0539359614379464,92.24728392666668,-65.71870866666667,3.759768632712343,-0.9085364157807032,0.00040870864358844017,9.647244392,9.874882732,15.60257027,16.5443329,0.00017820733946916079,0.00017823910298631063
ANGOLA,01/11/2012,9.83364692,95.544,14.76363503,86.72090909,-44.557976,89.59652174,94.7045,-52.200552,-0.0320951371119598,92.80642753666666,-69.44795033333334,2.795271095438101,-0.708348140072704,0.0010681412218476183,9.762665704,9.647244392,15.17044746,15.60257027,0.00040870864358844017,0.00017820733946916079
ANGOLA,01/12/2012,9.024917204,95.82588521,15.32418365,88.26285714,-62.397291,86.72090909,89.59652174,-44.557976,0.0177805798645369,90.34064361,-59.54971533333335,4.043478573285416,-1.006943620249522,0.0029459746350228855,9.83364692,9.762665704,14.76363503,15.17044746,0.0010681412218476183,0.00040870864358844017
ANGOLA,01/01/2013,8.899509479,95.94,15.27804546,94.72956522,-72.902577,88.26285714,86.72090909,-62.397291,0.0732664711923238,88.19342932333332,-53.05193966666668,1.4390629571029652,-1.4529079350358634,0.0011901470727693209,9.024917204,9.83364692,15.32418365,14.76363503,0.0029459746350228855,0.0010681412218476183
ANGOLA,01/02/2013,9.04268869,95.962,16.27058648,95.3095,-76.660796,94.72956522,88.26285714,-72.902577,0.0061220040296094,89.90444381666667,-59.95261466666667,4.249205615747991,-1.5476330085462249,0.00022928369789187997,8.899509479,9.024917204,15.27804546,15.32418365,0.0011901470727693209,0.0029459746350228855
ANGOLA,01/03/2013,9.105989622,95.9836393,15.85649354,93.19904762,-59.995536,95.3095,94.72956522,-76.660796,-0.0221431481646635,92.76730745333332,-70.65355466666666,3.911730506595564,-1.1641301021668502,0.00022547321388000086,9.04268869,8.899509479,16.27058648,15.27804546,0.00022928369789187997,0.0011901470727693209
ANGOLA,01/04/2013,9.001786676,96.04479836,18.16953587,92.06772727,-59.859149,93.19904762,95.3095,-59.995536,-0.0121387544067266,94.41270428,-69.85296966666668,1.0903224080681244,-1.118099337930575,0.000636979218423761,9.105989622,9.04268869,15.85649354,16.27058648,0.00022547321388000086,0.00022928369789187997
ANGOLA,01/05/2013,9.246093282,96.1681791,16.93051558,94.76695652,-62.355268,92.06772727,93.19904762,-59.859149,0.0293178655543886,93.52542496333332,-65.50516033333334,1.6453462358799251,-1.2668564364889043,0.0012837921619652803,9.001786676,9.105989622,18.16953587,15.85649354,0.000636979218423761,0.00022547321388000086
ANGOLA,01/06/2013,9.185374059,96.32578607,15.35288805,95.7695,-52.470471,94.76695652,92.06772727,-62.355268,0.0105790405940537,93.34457713666666,-60.736651,1.3554865422349804,-1.1254567007851837,0.001637526714973525,9.246093282,9.001786676,16.93051558,18.16953587,0.0012837921619652803,0.000636979218423761
ANGOLA,01/07/2013,9.041197221,95.9495,16.63140276,104.4265217,-34.752322,95.7695,94.76695652,-52.470471,0.0903943499757229,94.20139459666666,-58.22829600000001,1.9145954019025988,-1.0122664385544895,-0.003914039688341475,9.185374059,9.246093282,15.35288805,16.93051558,0.001637526714973525,0.0012837921619652803
ANGOLA,01/08/2013,8.974502354,95.9096,15.61547355,106.4354545,-37.992523,104.4265217,95.7695,-34.752322,0.0192377641933851,98.32099274,-49.85935366666667,5.311250913708739,-1.1404832032409409,-0.00041593023813035757,9.041197221,9.185374059,16.63140276,15.35288805,-0.003914039688341475,0.001637526714973525
ANGOLA,01/09/2013,8.928784517,96.7867,14.61576502,106.3952381,5.6048332,106.4354545,104.4265217,-37.992523,-0.0003778477781575,102.21049206666665,-41.738438666666674,5.667780593043145,-0.0779277331060063,0.009103506993945132,8.974502354,9.041197221,15.61547355,16.63140276,-0.00041593023813035757,-0.003914039688341475
ANGOLA,01/10/2013,8.384131691,97.444,14.4581924,100.5569565,17.103989,106.3952381,106.4354545,5.6048332,-0.0548735235172146,105.75240476666666,-22.38000393333334,1.1484244727288964,0.1747808799531096,0.006768265873615675,8.928784517,8.974502354,14.61576502,15.61547355,0.009103506993945132,-0.00041593023813035757
ANGOLA,01/11/2013,7.944499919,97.4221,15.4443121,93.85095238,-1.8134975,100.5569565,106.3952381,17.103989,-0.0666886146260801,104.4625497,-5.094566933333337,3.3824026996533405,-0.1835716373840759,-0.00022476972744023271,8.384131691,8.928784517,14.4581924,14.61576502,0.006768265873615675,0.009103506993945132
ANGOLA,01/12/2013,7.68868715,97.5618644,15.08044873,97.89045455,31.5379,93.85095238,100.5569565,-1.8134975,0.0430416747785804,100.26771565999998,6.9651082333333285,6.277142761949256,0.4446650722565899,0.001433599161521748,7.944499919,8.384131691,15.4443121,14.4581924,-0.00022476972744023271,0.006768265873615675
ANGOLA,01/01/2014,7.842110079,97.62048133,15.96770419,94.96304348,-7.6902796,97.89045455,93.85095238,31.5379,-0.0299049696260707,97.43278781,15.60946383333333,3.376346686589032,-0.2954899414515636,0.0006006376400797819,7.68868715,7.944499919,15.08044873,15.4443121,0.001433599161521748,-0.00022476972744023271
ANGOLA,01/02/2014,7.483518354,97.60734134,16.67511184,100.705,-33.233261,94.96304348,97.89045455,-7.6902796,0.0604651694973246,95.56815013666665,7.344707633333329,2.0866264626940576,-0.888907402486548,-0.0001346118584955036,7.842110079,7.68868715,15.96770419,15.08044873,0.0006006376400797819,0.001433599161521748
ANGOLA,01/03/2014,7.317103316,97.6115,15.51095304,100.5680952,-6.8758279,100.705,94.96304348,-33.233261,-0.0013594637803484,97.85283267666668,-3.1285468666666696,2.871163130755074,-0.330371855425233,4.2605108934168356e-05,7.483518354,7.842110079,16.67511184,15.96770419,-0.0001346118584955036,0.0006006376400797819
ANGOLA,01/04/2014,7.221322814,97.6353,15.40562462,102.175,-41.94328,100.5680952,100.705,-6.8758279,0.0159782761799787,98.74537956,-15.933122833333336,3.2763143007986835,-1.1150694240975632,0.0002437940096111646,7.317103316,7.483518354,15.51095304,16.67511184,4.2605108934168356e-05,-0.0001346118584955036
ANGOLA,01/05/2014,6.952934911,97.6564894,17.3289069,101.9963636,-47.259894,102.175,100.5680952,-41.94328,-0.0017483376559823,101.14936506666665,-27.35078963333333,0.8908596934540411,-1.2262508753288208,0.00021700246741840346,7.221322814,7.317103316,15.40562462,15.51095304,0.0002437940096111646,4.2605108934168356e-05
ANGOLA,01/06/2014,6.892009833,97.65078712,15.11916939,105.2347619,-55.624418,101.9963636,102.175,-47.259894,0.031750134864612,101.5798196,-32.02633396666667,0.8807198402544346,-1.5266364544223572,-5.839290888953741e-05,6.952934911,7.221322814,17.3289069,15.40562462,0.00021700246741840346,0.0002437940096111646
ANGOLA,01/07/2014,6.982442022,97.18789103,15.43653291,102.9482609,-69.181258,105.2347619,101.9963636,-55.624418,-0.0217276207853519,103.13537516666666,-48.275864000000006,1.820314871917316,-1.7474942070125743,-0.004751592089615286,6.892009833,6.952934911,15.11916939,17.3289069,-5.839290888953741e-05,0.00021700246741840346
ANGOLA,01/08/2014,7.051928056,97.77578038,15.50029983,96.31714286,-52.624182,102.9482609,105.2347619,-69.181258,-0.0644121423910327,103.3931288,-57.35519,1.6644027378307973,-1.1472150074743248,0.006030776170296015,6.982442022,6.892009833,15.43653291,15.11916939,-0.004751592089615286,-5.839290888953741e-05
ANGOLA,01/09/2014,7.190061482,98.319,17.54999969,93.27181818,-34.391376,96.31714286,102.9482609,-52.624182,-0.0316176808154129,101.50005522,-59.143286,4.631841653633121,-0.7326705290800715,0.0055403923398671395,7.051928056,6.982442022,15.50029983,15.43653291,0.006030776170296015,-0.004751592089615286
ANGOLA,01/10/2014,7.477415573,99.56,16.64605535,84.40608696,-36.162367,93.27181818,96.31714286,-34.391376,-0.0950526256804658,97.51240731333333,-52.06560533333334,4.947714498979472,-0.5383161263632261,0.01254318316396219,7.190061482,7.051928056,17.54999969,15.50029983,0.0055403923398671395,0.006030776170296015
ANGOLA,01/11/2014,7.491221237,101.4864696,18.05667691,75.7075,-16.745085,84.40608696,93.27181818,-36.162367,-0.1030563940740701,91.33168266666668,-41.05930833333333,6.188005132577352,-0.1807738457057306,0.01916500766312712,7.477415573,7.190061482,16.64605535,17.54999969,0.01254318316396219,0.0055403923398671395
ANGOLA,01/12/2014,7.475419205,102.863,17.39021662,59.13956522,-54.42202,75.7075,84.40608696,-16.745085,-0.2188413932569427,84.46180171333333,-29.099609333333333,8.782291636149024,0.1422681524949607,0.013472520615440686,7.491221237,7.477415573,18.05667691,16.64605535,0.01916500766312712,0.01254318316396219
ANGOLA,01/01/2015,7.439544553,104.1705072,18.87433136,47.55727273,-76.273874,59.13956522,75.7075,-54.42202,-0.1958467642924616,73.08438405999999,-35.77649066666667,12.835880691852957,0.7460763125556311,0.012631043170737932,7.475419205,7.491221237,17.39021662,18.05667691,0.013472520615440686,0.01916500766312712
ANGOLA,01/02/2015,7.593119411,106.2755,16.02521499,50.857,-105.95735,47.55727273,59.13956522,-76.273874,0.0693842830040687,60.80144598333334,-49.14699300000001,14.14850556036978,0.7932331060100952,0.020005730060436377,7.439544553,7.475419205,18.87433136,17.39021662,0.012631043170737932,0.013472520615440686
ANGOLA,01/03/2015,7.613709725,107.9918631,18.95684832,47.78227273,-99.501895,50.857,47.55727273,-105.95735,-0.0604582903041861,52.51794598333333,-78.88441466666667,5.967112450812342,0.9360509602663774,0.016021103610094123,7.593119411,7.439544553,16.02521499,18.87433136,0.020005730060436377,0.012631043170737932
ANGOLA,01/04/2015,7.831314245,109.2930684,17.81,54.37863636,-96.800799,47.78227273,50.857,-99.501895,0.1380504369742647,48.73218182,-93.91103966666668,1.84358223943023,0.5206161538586849,0.011977092436972647,7.613709725,7.593119411,18.95684832,16.02521499,0.016021103610094123,0.020005730060436377
ANGOLA,01/05/2015,8.273903679,110.2873069,17.73397399,59.38857143,-96.011768,54.37863636,47.78227273,-96.800799,0.092130575633287,51.00596969666666,-100.753348,3.300704055605276,0.2211588154372588,0.009055866612103891,7.831314245,7.613709725,17.81,18.95684832,0.011977092436972647,0.016021103610094123
ANGOLA,01/06/2015,8.826493011,121.361,18.46732189,59.82863636,-80.340954,59.38857143,54.37863636,-96.011768,0.0074099261760942,53.84982683999999,-97.438154,5.821191631421876,0.1660135312468295,0.09568073328528914,8.273903679,7.831314245,17.73397399,17.81,0.009055866612103891,0.011977092436972647
ANGOLA,01/07/2015,9.40188651,125.776,16.59372309,51.19869565,-47.024265,59.82863636,59.38857143,-80.340954,-0.1442443156830793,57.865281383333325,-91.05117366666668,3.027529425902258,0.3751540624009332,0.035732972097807014,8.826493011,8.273903679,18.46732189,17.73397399,0.09568073328528914,0.009055866612103891
ANGOLA,01/08/2015,9.834585662,125.7832129,15.85670725,42.91285714,-38.011264,51.19869565,59.82863636,-47.024265,-0.1618369062884515,56.80530114666666,-74.45899566666667,4.860445780182347,0.532928259940674,5.734554436642725e-05,9.40188651,8.826493011,16.59372309,18.46732189,0.035732972097807014,0.09568073328528914
ANGOLA,01/09/2015,10.32431565,135.304,15.29689631,45.51,-55.769606,42.91285714,51.19869565,-38.011264,0.0605213223516443,51.31339638333333,-55.125494333333336,8.458472902871712,0.6406808162847328,0.07296420607597387,9.834585662,9.40188651,15.85670725,16.59372309,5.734554436642725e-05,0.035732972097807014
ANGOLA,01/10/2015,10.85876078,135.308,15.81279005,46.26863636,-67.092752,45.51,42.91285714,-55.769606,0.0166696629312239,46.54051759666666,-46.935045,4.237954086729596,0.7206149303572853,2.9562621024048497e-05,10.32431565,9.834585662,15.29689631,15.85670725,0.07296420607597387,5.734554436642725e-05
ANGOLA,01/11/2015,11.58504603,135.312,15.7450689,42.5852381,-97.93916,46.26863636,45.51,-67.092752,-0.0796089651603469,44.8971645,-53.62454066666667,1.7598264277734137,1.2347886244980697,2.956174710178061e-05,10.85876078,10.32431565,15.81279005,15.29689631,2.9562621024048497e-05,0.07296420607597387
ANGOLA,01/12/2015,12.30214197,135.315,15.40947266,37.39608696,-109.12964,42.5852381,46.26863636,-97.93916,-0.1218532846479494,44.78795815333333,-73.600506,1.9449586131058705,1.708690798627577,2.217073684551707e-05,11.58504603,10.85876078,15.7450689,15.81279005,2.956174710178061e-05,2.9562621024048497e-05
ANGOLA,01/01/2016,15.20204965,155.616,15.98562551,31.78428571,-138.4775,37.39608696,42.5852381,-109.12964,-0.1500638624571216,42.08332047333333,-91.387184,4.457518838078835,2.599101974150878,0.13978604044466358,12.30214197,11.58504603,15.40947266,15.7450689,2.217073684551707e-05,2.956174710178061e-05
ANGOLA,01/02/2016,18.25574894,158.9452277,15.65940925,30.37761905,-161.18476,31.78428571,37.39608696,-138.4775,-0.0442566705080125,37.25520359,-115.1821,5.401854239584506,3.134405212515105,0.021168228777820985,15.20204965,12.30214197,15.98562551,15.40947266,0.13978604044466358,2.217073684551707e-05
ANGOLA,01/03/2016,21.46436508,160.6685,15.65979219,37.90173913,-139.09365,30.37761905,31.78428571,-161.18476,0.2476863004837768,33.18599724,-136.26396666666668,3.713262630211415,2.1007284075050743,0.01078357310657374,18.25574894,15.20204965,15.65940925,15.98562551,0.021168228777820985,0.13978604044466358
ANGOLA,01/04/2016,24.34391864,165.8817178,15.67,41.03190476,-93.267817,37.90173913,30.37761905,-139.09365,0.0825863324968749,33.354547963333324,-146.25197,4.00029853920253,1.2699938634955543,0.03193175489759437,21.46436508,18.25574894,15.65979219,15.65940925,0.01078357310657374,0.021168228777820985
ANGOLA,01/05/2016,27.14027351,165.8837079,16.01,46.84181818,-91.312071,41.03190476,37.90173913,-93.267817,0.1415950210935319,36.43708764666666,-131.1820756666667,5.476071034354742,0.9182656689122706,1.1997030708421619e-05,24.34391864,21.46436508,15.67,15.65979219,0.03193175489759437,0.01078357310657374
ANGOLA,01/06/2016,29.71621314,165.885698,15.80294563,48.79181818,-93.382684,46.84181818,41.03190476,-91.312071,0.0416294686194012,41.92515402333333,-107.89117933333334,4.536482562503136,0.8250998785984701,1.1996886780885063e-05,27.14027351,24.34391864,16.01,15.67,1.1997030708421619e-05,0.03193175489759437
ANGOLA,01/07/2016,33.72018594,165.8886832,15.97407423,44.89619048,-77.996335,48.79181818,46.84181818,-93.382684,-0.0798418227750494,45.555180373333336,-92.65419066666668,4.036786061414545,0.8911915717818677,1.7995361723421865e-05,29.71621314,27.14027351,15.80294563,16.01,1.1996886780885063e-05,1.1997030708421619e-05
ANGOLA,01/08/2016,36.77442395,165.8896782,15.57899709,44.75173913,-83.016371,44.89619048,48.79181818,-77.996335,-0.0032174522705741,46.84327561333333,-87.56369666666667,1.947814258941163,0.9501976565767428,5.997980071725806e-06,33.72018594,29.71621314,15.97407423,15.80294563,1.7995361723421865e-05,1.1996886780885063e-05
