Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index
KENYA,01/03/2003,10.12426622,76.6461,18.49,33.21904762,18.023601,24.50809524,27.24136364,-36.225424,0.35543163573898373,27.213877596666666,-10.909192533333313,2.6921445713639516,-0.15522852320721706
KENYA,01/03/2004,8.321218415,77.7617,13.12,36.76086957,120.31828,33.21904762,24.50809524,18.023601,0.10662021351471851,28.3228355,-6.899868633333313,4.455037472304727,-1.655511868539995
KENYA,01/03/2005,14.14967725,75.0167,12.84,54.09304348,109.92708,36.76086957,33.21904762,120.31828,0.47148432865539536,31.496004143333334,34.03881900000002,6.305495921205774,-0.5147628082387061
KENYA,01/03/2006,19.14226527,71.87222222,13.33,62.89956522,49.800181,54.09304348,36.76086957,109.92708,0.16280322151324444,41.35765355666666,82.75632033333336,11.170440593632964,-0.005484571595247109
KENYA,01/03/2007,5.87406015,68.78111111,13.56,60.56409091,116.91006,62.89956522,54.09304348,49.800181,-0.037130213886715335,51.25115942333333,93.34851366666669,13.299063174317437,-0.1565686781264011
KENYA,01/03/2008,19.68800824,62.8478,14.06190631,105.5038095,160.37496,60.56409091,62.89956522,116.91006,0.7420192050233485,59.18556653666667,92.21244033333335,4.562231183881409,3.6143232970453885
KENYA,01/03/2009,14.59884373,80.43055556,14.87161785,47.98,21.294518,105.5038095,60.56409091,160.37496,-0.5452296914454071,76.32248854333334,109.02840033333337,25.298729802999254,-0.1065473931717733
KENYA,01/03/2010,3.967478695,77.3314,14.96,81.24217391,70.383619,47.98,105.5038095,21.294518,0.6932508109629014,71.34930013666666,99.52651266666669,30.24049798524001,0.6275022191472529
KENYA,01/03/2011,9.19422019,82.9889,13.9169,102.9356522,-6.6484549,81.24217391,47.98,70.383619,0.26702237576793575,78.24199447000001,84.01769900000001,28.879023050515784,-0.34617510901448467
KENYA,01/03/2012,15.61287113,83.0556,20.33986628,106.1872727,-62.472923,102.9356522,81.24217391,-6.6484549,0.031588865767151475,77.38594203666668,28.34322736666668,27.68002565709659,-1.727122427149138
KENYA,01/03/2013,4.110469652,85.6386,17.77781854,93.19904762,-59.995536,106.1872727,102.9356522,-62.472923,-0.12231432967201528,96.78836627,0.42074703333335134,13.561206865157528,-1.164130102166849
KENYA,01/03/2014,6.267861854,86.44138889,16.9084386,100.5680952,-6.8758279,93.19904762,106.1872727,-59.995536,0.07906784208832018,100.77399084000001,-43.03897129999998,6.758556248095568,-0.33037185542523273
KENYA,01/03/2015,6.312119562,92.335,15.45843193,47.78227273,-99.501895,100.5680952,93.19904762,-6.8758279,-0.524876426912777,99.98480517333333,-43.114762299999974,6.513729202506847,0.9360509602663766
