COUNTRY,MONTH,INF,EXR,INR,INF2,WOP,GEA,GEA2 
ALGERIA,01/01/2000,2.242234883,70.7292,10,4.697355506,27.22428571,-10.028534,0.049734412
ALGERIA,01/02/2000,2.426636569,72.4357,10,5.051244166,29.36238095,-8.6818619,0.057401573
ALGERIA,01/03/2000,1.660757604,73.4741,10,3.59934364,29.89217391,5.9956293,12.07408064
ALGERIA,01/04/2000,0.924353895,76.0025,10,2.286128519,25.799,9.0814292,18.21774992
ALGERIA,01/05/2000,-0.485799701,75.2502,10,0.625956275,28.83347826,5.0961241,10.28943526
ALGERIA,01/06/2000,-1.184655886,73.9423,10,0.365637495,31.85909091,3.8662729,7.859775891
ALGERIA,01/07/2000,-0.613732259,75.5222,10,0.559582398,29.98380952,5.5522845,11.19390334
ALGERIA,01/08/2000,0,77.1946,10,1,31.21869565,7.0091904,14.08935636
ALGERIA,01/09/2000,-0.973053892,77.9353,10,0.422235998,33.86,11.014364,22.0740301
ALGERIA,01/10/2000,-0.395629239,80.3716,10,0.679788119,33.075,12.28592,24.61246981
ALGERIA,01/11/2000,0.280583614,79.1216,10,1.319201525,34.555,11.586466,23.21600573
ALGERIA,01/12/2000,0.129008478,75.3428,10,1.137295732,28.38809524,4.7371125,9.578624127
ALGERIA,01/01/2001,-1.132482473,75.4064,9.5,0.378317498,29.48217391,1.6245394,3.532189332
ALGERIA,01/02/2001,-0.238751148,75.8578,9.5,0.789354932,29.5835,-4.1514756,0.118740982
ALGERIA,01/03/2001,0.825991189,78.1552,9.5,2.123011407,27.24136364,-2.4977829,0.192741104
ALGERIA,01/04/2001,2.242990654,77.5592,9.5,4.698801533,27.45380952,-6.7855505,0.073290188
ALGERIA,01/05/2001,5.257228689,79.9087,9.5,10.60871946,28.61043478,-6.503613,0.076431229
ALGERIA,01/06/2001,6.546146527,80.1749,9.5,13.16823339,27.60095238,-11.589215,0.043063552
ALGERIA,01/07/2001,6.310304902,78.433,9.5,12.69935397,26.43590909,-24.429818,0.020458226
ALGERIA,01/08/2001,5.346270928,76.1182,9.5,10.78526099,27.46782609,-45.096526,0.011085966
ALGERIA,01/09/2001,5.272108844,76.3439,9.5,10.63821839,26.211,-48.959744,0.010211407
ALGERIA,01/10/2001,5.920181577,76.7258,9.5,11.92422604,22.21043478,-53.612736,0.009325331
ALGERIA,01/11/2001,7.274762171,77.7791,9.5,14.61793346,19.58409091,-58.295916,0.008576299
ALGERIA,01/12/2001,7.546475244,77.8196,9.5,15.15891826,19.31761905,-56.33303,0.008875088
ALGERIA,01/01/2002,6.218181818,79.1795,9.5,12.51625971,19.6073913,-49.558033,0.010088155
ALGERIA,01/02/2002,6.296023564,79.6429,8.5,12.6709677,20.7755,-46.491956,0.010753305
ALGERIA,01/03/2002,4.423812125,80.2144,8.5,8.959240849,24.50809524,-36.225424,0.013799832
ALGERIA,01/04/2002,3.10786106,80.1333,8.5,6.372642886,26.26636364,-35.384784,0.014127547
ALGERIA,01/05/2002,0.410274706,80.0146,8.5,1.491165697,27.00391304,-39.50013,0.012656159
ALGERIA,01/06/2002,-0.89301661,79.9082,8.5,0.447684201,25.521,-43.13644,0.011589571
ALGERIA,01/07/2002,0.145216918,79.9321,8.5,1.155705885,26.93,-43.897556,0.011388678
ALGERIA,01/08/2002,0.072241286,79.9291,8.5,1.074847292,28.38136364,-42.600532,0.011735326
ALGERIA,01/09/2002,0.305151678,79.9142,8.5,1.350674297,29.63285714,-26.07825,0.019166023
ALGERIA,01/10/2002,-0.392857143,79.8904,8.5,0.681543497,28.85391304,-11.737235,0.042522444
ALGERIA,01/11/2002,-0.660754651,79.0904,8.5,0.537826472,26.3247619,-5.007103,0.098881768
ALGERIA,01/12/2002,-1.540304638,79.7234,8.5,0.296142578,29.54863636,8.1940127,16.44882003
ALGERIA,01/01/2003,-2.139678192,79.6407,8.5,0.222147958,32.91173913,9.5889971,19.22999629
ALGERIA,01/02/2003,-0.779355733,79.6638,8.5,0.488475233,35.915,8.0225415,16.10716716
ALGERIA,01/03/2003,-1.046025105,79.6399,8.5,0.401099119,33.21904762,18.023601,36.07492209
ALGERIA,01/04/2003,0.904255319,79.5808,8,2.252468092,28.35772727,29.518347,59.05362776
ALGERIA,01/05/2003,3.091135193,79.3776,8,6.339999114,28.22363636,37.630001,75.27328693
ALGERIA,01/06/2003,4.739592719,78.3783,8,9.583531111,30.7247619,33.33657,66.68813517
ALGERIA,01/07/2003,2.95450426,77.7398,8,6.073654051,30.7473913,35.764719,71.54341553
ALGERIA,01/08/2003,4.060638874,77.8563,8,8.242598709,31.59190476,39.696449,79.40549159
ALGERIA,01/09/2003,4.885468862,77.0962,8,9.87223194,28.45136364,46.996786,94.00420982
ALGERIA,01/10/2003,5.485837218,75.8277,8,11.0620734,30.33086957,99.757837,199.520686
ALGERIA,01/11/2003,5.233677577,69.4576,8,10.56203389,30.9625,101.93943,203.8837648
ALGERIA,01/12/2003,3.945767426,72.6128,8,8.016280978,32.20434783,109.94607,219.8966876
ALGERIA,01/01/2004,6.209550464,71.5743,8,12.49910664,34.14636364,122.30401,244.6121081
ALGERIA,01/02/2004,4.157793681,71.4398,8,8.434152915,34.722,126.39644,252.7968357
ALGERIA,01/03/2004,6.428823115,71.4498,8,12.93495612,36.76086957,120.31828,240.6407156
ALGERIA,01/04/2004,5.482340538,71.5424,8,11.05513676,36.71909091,106.95836,213.9213946
ALGERIA,01/05/2004,3.78252628,71.4396,8,7.695006957,40.27285714,84.518948,169.0438116
ALGERIA,01/06/2004,2.16276669,71.488,8,4.54552974,38.04136364,62.872854,125.7536601
ALGERIA,01/07/2004,2.961267606,72.627,8,6.086824489,40.685,89.313854,178.6333061
ALGERIA,01/08/2004,1.65279223,72.6106,8,3.58455882,44.93590909,99.276486,198.5580083
ALGERIA,01/09/2004,3.443098447,72.5831,8,7.028475264,45.86090909,98.453332,196.9117424
ALGERIA,01/10/2004,3.101631543,73.0284,8,6.36048383,53.16714286,107.27214,214.5489409
ALGERIA,01/11/2004,1.668330007,73.0311,8,3.613407129,48.53227273,122.63859,245.281257
ALGERIA,01/12/2004,1.986622074,72.6137,8,4.210732517,43.27913043,126.68527,253.3744867
ALGERIA,01/01/2005,2.947957839,72.7691,8,6.060907473,46.99190476,106.53731,213.0793131
ALGERIA,01/02/2005,5.336936133,72.301,8,10.7667508,47.9905,106.95216,213.9089949
ALGERIA,01/03/2005,4.533100557,72.9182,8,9.175190675,54.09304348,109.92708,219.8587084
ALGERIA,01/04/2005,5.537691798,72.8905,8,11.16494961,53.03666667,106.61347,213.2316297
ALGERIA,01/05/2005,3.76625371,74.1075,8,7.663004537,49.92227273,85.653523,171.3128833
ALGERIA,01/06/2005,4.918626901,73.8386,8,9.937878896,56.30545455,56.955574,113.9199261
ALGERIA,01/07/2005,5.807240722,74.09,8,11.69995188,58.70571429,35.132326,70.27888103
ALGERIA,01/08/2005,5.208270543,74.846,8,10.51167342,64.96826087,34.098565,68.21179022
ALGERIA,01/09/2005,1.619402372,73.6302,8,3.522679557,65.65772727,56.839751,113.688298
ALGERIA,01/10/2005,2.045902399,73.2916,8,4.323119259,62.37047619,68.840463,137.6881888
ALGERIA,01/11/2005,1.208083399,74.5518,8,2.776351711,58.31136364,61.443785,122.895707
ALGERIA,01/12/2005,2.211372295,73.3799,8,4.638339008,59.36636364,50.141005,100.2919809
ALGERIA,01/01/2006,0.626118068,72.7956,8,1.805958665,65.23272727,35.778229,71.57043025
ALGERIA,01/02/2006,-0.240170788,74.0358,8,0.788265893,61.544,43.63409,87.27963743
ALGERIA,01/03/2006,0.283336285,73.9375,8,1.322701211,62.89956522,49.800181,99.61040111
ALGERIA,01/04/2006,0.970788103,72.3803,8,2.364498813,69.6735,44.174543,88.36040329
ALGERIA,01/05/2006,2.165160598,72.8851,8,4.550096742,70.95913043,43.10595,86.22349777
ALGERIA,01/06/2006,2.073236403,73.2834,8,4.375042038,70.95772727,53.733124,107.4755524
ALGERIA,01/07/2006,2.005963676,73.2106,8,4.247367314,74.36142857,64.881395,129.7704959
ALGERIA,01/08/2006,3.273188866,72.0947,8,6.695726718,73.04869565,83.573318,167.1526186
ALGERIA,01/09/2006,4.138306561,72.1182,8,8.39572141,64.11904762,93.350963,186.707282
ALGERIA,01/10/2006,4.64234104,72.0807,8,9.391165141,58.87818182,93.690379,187.3860946
ALGERIA,01/11/2006,4.094360087,71.0935,8,8.309070577,59.28909091,97.751296,195.5077069
ALGERIA,01/12/2006,3.838909319,71.1582,8,7.805926431,62.02857143,100.80073,201.6064202
ALGERIA,01/01/2007,2.373333333,71.6075,8,4.948738372,54.78,103.66678,207.338383
ALGERIA,01/02/2007,3.30806955,71.0833,8,6.763981028,59.2695,102.00233,204.0095617
ALGERIA,01/03/2007,3.06374713,70.8825,8,6.286563675,60.56409091,116.91006,233.8243967
ALGERIA,01/04/2007,1.599510532,70.3583,8,3.485891709,63.9747619,128.3933,256.7904942
ALGERIA,01/05/2007,1.331114809,70.6238,8,2.996007188,63.51347826,138.81973,277.6430617
ALGERIA,01/06/2007,3.279697529,69.9916,8,6.708460554,67.47857143,128.3965,256.7968941
ALGERIA,01/07/2007,4.801133847,68.6701,8,9.705304136,74.04636364,141.36591,282.7353569
ALGERIA,01/08/2007,4.372256365,68.5663,8,8.857412519,72.39217391,150.55926,301.1218409
ALGERIA,01/09/2007,5.403050109,67.6712,8,10.89786134,79.633,167.83856,335.680099
ALGERIA,01/10/2007,4.928361816,67.1991,8,9.957153936,85.92652174,187.24531,374.4932903
ALGERIA,01/11/2007,4.818963272,66.7601,8,9.740589732,94.76636364,187.75539,375.513443
ALGERIA,01/12/2007,4.802625896,66.8299,8,9.708256895,91.7747619,180.8749,361.7525643
ALGERIA,01/01/2008,4.53243032,66.597,8,9.17386594,92.9826087,148.9009,297.8051579
ALGERIA,01/02/2008,4.798895218,66.0615,8,9.700873933,95.36142857,144.61082,289.2250975
ALGERIA,01/03/2008,5.868242954,65.303,8,11.82108054,105.5038095,160.37496,320.7530377
ALGERIA,01/04/2008,6.340330351,63.848,8,12.75903653,112.3363636,163.05138,326.1058265
ALGERIA,01/05/2008,6.663209749,62.9071,8,13.40104057,125.6713636,189.52112,379.0448782
ALGERIA,01/06/2008,4.112038141,61.8851,8,8.34392397,133.9280952,182.9639,365.9305328
ALGERIA,01/07/2008,2.603330234,61.335,8,5.392116405,133.9582609,168.74947,337.5019029
ALGERIA,01/08/2008,4.576043069,60.9204,8,9.260076605,116.6971429,150.24552,300.4943678
ALGERIA,01/09/2008,4.671351798,60.7667,8,9.448540053,104.4436364,110.58141,221.1673415
ALGERIA,01/10/2008,4.145759645,67.0746,8,8.410419424,76.28391304,10.391916,20.83183545
ALGERIA,01/11/2008,5.210404241,70.3476,8,10.51590255,56.968,-66.843563,0.007479733
ALGERIA,01/12/2008,4.862770955,71.1826,8,9.827299268,40.64434783,-75.588249,0.006614495
ALGERIA,01/01/2009,5.473876568,71.8513,8,11.03834641,41.63090909,-55.949758,0.008935876
ALGERIA,01/02/2009,6.16867073,72.6545,8,12.41787056,39.0785,13.499657,27.03630131
ALGERIA,01/03/2009,5.599611588,73.1463,8,11.28781429,47.98,21.294518,42.61250329
ALGERIA,01/04/2009,5.824771459,72.681,8,11.73475983,49.90590909,4.7903649,9.683992989
ALGERIA,01/05/2009,3.581267218,72.498,8,7.299529565,59.25714286,47.405588,94.82172211
ALGERIA,01/06/2009,4.87366097,73.0967,8,9.848856569,69.67227273,87.633548,175.2728014
ALGERIA,01/07/2009,7.290551116,73.0431,8,14.64936458,64.20869565,74.980764,149.9681961
ALGERIA,01/08/2009,6.499356499,72.9822,8,13.0751937,71.06428571,52.328305,104.6661642
ALGERIA,01/09/2009,5.813586098,72.5363,8,11.7125507,69.39772727,39.018765,78.05034224
ALGERIA,01/10/2009,6.018481952,72.3463,8,12.11947572,75.82363636,54.416833,108.8428536
ALGERIA,01/11/2009,5.944413826,72.1859,8,11.97235342,77.97238095,90.37881,180.7631521
ALGERIA,01/12/2009,5.753360057,72.7309,8,11.59297922,74.62565217,80.66328,161.3327584
ALGERIA,01/01/2010,5.150417389,73.4862,8,10.39701622,78.41857143,68.763267,137.5338049
ALGERIA,01/02/2010,4.150182298,73.5225,8,8.419141551,76.308,52.222825,104.4552235
ALGERIA,01/03/2010,3.670498084,73.7159,8,7.474779381,81.24217391,70.383619,140.7743416
ALGERIA,01/04/2010,2.461585506,73.6011,8,5.11853925,84.49772727,65.27877,130.565199
ALGERIA,01/05/2010,6.273466834,75.4171,8,12.62613447,73.84238095,88.708871,177.4233782
ALGERIA,01/06/2010,6.105263158,75.3636,8,12.29188083,75.34909091,67.175341,134.3581248
ALGERIA,01/07/2010,3.961916462,74.8857,8,8.048086068,76.17727273,19.113909,38.25395909
ALGERIA,01/08/2010,3.957703927,75.9052,8,8.039789225,76.61818182,43.296309,86.60416479
ALGERIA,01/09/2010,2.478351747,74.7419,8,5.150846346,75.27363636,54.457292,108.9237647
ALGERIA,01/10/2010,2.816061983,74.207,8,5.804406858,81.90238095,53.316235,106.6418472
ALGERIA,01/11/2010,3.425980975,74.207,8,6.994922785,84.14863636,38.364761,76.74255258
ALGERIA,01/12/2010,2.727610554,74.9437,8,5.632754153,89.36695652,24.784281,49.58872787
ALGERIA,01/01/2011,3.572498502,72.7908,8,7.282315957,89.52380952,-12.506343,0.039916013
ALGERIA,01/02/2011,3.478325637,72.6177,8,7.09754506,89.414,-29.74239,0.016806275
ALGERIA,01/03/2011,3.437061128,72.1755,8,7.0166406,102.9356522,-6.6484549,0.074784837
ALGERIA,01/04/2011,4.536297844,71.3037,8,9.181510232,110.147619,-17.537569,0.028487086
ALGERIA,01/05/2011,3.878993081,71.9898,8,7.884812264,101.2990909,-16.99039,0.029402959
ALGERIA,01/06/2011,3.689006467,71.6635,8,7.511148368,96.28863636,-11.018048,0.045287018
ALGERIA,01/07/2011,5.221565731,72.1315,8,10.5380259,97.07809524,-15.951884,0.031313526
ALGERIA,01/08/2011,5.717814589,71.9361,8,11.52241653,86.33434783,-14.542298,0.034341912
ALGERIA,01/09/2011,5.128205128,73.969,8,10.35300061,85.64818182,13.696269,27.42899577
ALGERIA,01/10/2011,5.463372219,73.0379,8,11.01750906,86.41190476,25.671887,51.36324318
ALGERIA,01/11/2011,4.922037796,76.0563,8,9.94463235,97.10909091,13.50192,27.04082113
ALGERIA,01/12/2011,5.158443062,76.0563,8,10.41292066,98.56681818,15.454346,30.94101156
ALGERIA,01/01/2012,7.534890448,75.3444,8,15.13584921,100.1022727,-43.318537,0.011540865
ALGERIA,01/02/2012,9.342834521,74.3919,8,18.73903359,102.2971429,-82.521269,0.006058822
ALGERIA,01/03/2012,10.12576819,74.0669,8,20.30079553,106.1872727,-62.472923,0.008002955
ALGERIA,01/04/2012,10.97708943,74.2283,8,21.99963416,103.3257143,-45.23573,0.011051859
ALGERIA,01/05/2012,8.97753844,76.8398,8,18.01059974,94.53478261,-37.246536,0.013421649
ALGERIA,01/06/2012,8.674698795,78.8582,8,17.40684625,82.40047619,-53.105435,0.009414398
ALGERIA,01/07/2012,8.20523619,81.9104,8,16.47118447,87.91909091,-41.012827,0.012189496
ALGERIA,01/08/2012,7.188509381,80.0433,8,14.44624092,94.11826087,-74.252681,0.006733458
ALGERIA,01/09/2012,8.716740576,79.3289,8,17.49065454,94.7045,-81.890618,0.006105478
ALGERIA,01/10/2012,9.893507386,79.1784,8,19.83742454,89.59652174,-52.200552,0.009577564
ALGERIA,01/11/2012,8.08793316,78.5182,8,16.23745234,86.72090909,-44.557976,0.011219923
ALGERIA,01/12/2012,9.033367733,78.1025,8,18.12191727,88.26285714,-62.397291,0.008012654
ALGERIA,01/01/2013,7.813865914,77.4235,8,15.69146076,94.72956522,-72.902577,0.006858146
ALGERIA,01/02/2013,5.384767296,78.3413,8,10.86160204,95.3095,-76.660796,0.006521961
ALGERIA,01/03/2013,4.412432678,79.024,8,8.936762699,93.19904762,-59.995536,0.008333375
ALGERIA,01/04/2013,3.061290115,78.4943,8,6.281771006,92.06772727,-59.859149,0.008352359
ALGERIA,01/05/2013,3.452535761,78.9732,8,7.046976354,94.76695652,-62.355268,0.008018053
ALGERIA,01/06/2013,4.486761445,79.7345,8,9.083611265,95.7695,-52.470471,0.009528304
ALGERIA,01/07/2013,3.515827711,79.4673,8,7.171103966,104.4265217,-34.752322,0.014384551
ALGERIA,01/08/2013,3.276271078,81.1474,8,6.701756762,106.4354545,-37.992523,0.013158206
ALGERIA,01/09/2013,2.173358827,81.4128,8,4.565740192,106.3952381,5.6048332,11.29817626
ALGERIA,01/10/2013,0.125039075,81.0293,8,1.132826141,100.5569565,17.103989,34.23718601
ALGERIA,01/11/2013,0.658936831,79.7327,8,1.856516785,93.85095238,-1.8134975,0.25743784
ALGERIA,01/12/2013,1.148409894,78.1524,8,2.671185414,97.89045455,31.5379,63.09164996
ALGERIA,01/01/2014,0.667373542,78.0067,8,1.869616215,94.96304348,-7.6902796,0.064744599
ALGERIA,01/02/2014,0.562183772,77.6359,8,1.709376255,100.705,-33.233261,0.015041764
ALGERIA,01/03/2014,0.863836927,78.4983,8,2.185280924,100.5680952,-6.8758279,0.072337995
ALGERIA,01/04/2014,0.680187207,78.6001,8,1.889589803,102.175,-41.94328,0.011919167
ALGERIA,01/05/2014,1.709509145,79.1476,8,3.690019563,101.9963636,-47.259894,0.010578611
ALGERIA,01/06/2014,2.796155286,79.2669,8,5.76574859,105.2347619,-55.624418,0.008988132
ALGERIA,01/07/2014,3.321218198,78.4865,8,6.789717919,102.9482609,-69.181258,0.007227013
ALGERIA,01/08/2014,2.725353861,80.002,8,5.628378779,96.31714286,-52.624182,0.009500478
ALGERIA,01/09/2014,3.942361674,82.7168,8,8.009573935,93.27181818,-34.391376,0.014535457
ALGERIA,01/10/2014,6.125507337,82.7168,8,12.33210384,84.40608696,-36.162367,0.013823886
ALGERIA,01/11/2014,6.388871404,85.9812,8,12.85553034,75.7075,-16.745085,0.029832933
ALGERIA,01/12/2014,5.252651279,87.9039,8,10.59964534,59.13956522,-54.42202,0.009186682
ALGERIA,01/01/2015,4.653035936,88.1742,8,9.412315652,47.55727273,-76.273874,0.006555043
ALGERIA,01/02/2015,5.596620908,94.926,8,11.28187953,50.857,-105.95735,0.004718775
ALGERIA,01/03/2015,5.489833641,97.5474,8,11.07000151,47.78227273,-99.501895,0.005024903
ALGERIA,01/04/2015,5.764224619,97.2128,8,11.61454815,54.37863636,-96.800799,0.005165109
ALGERIA,01/05/2015,5.888895755,99.5673,8,11.86209366,59.38857143,-96.011768,0.005207554
ALGERIA,01/06/2015,4.517304189,99.0178,8,9.143970067,59.82863636,-80.340954,0.006223235
ALGERIA,01/07/2015,3.699660359,99.5473,8,7.532086062,51.19869565,-47.024265,0.010631607
ALGERIA,01/08/2015,4.460022965,106.0997,8,9.030778356,42.91285714,-38.011264,0.01315172
ALGERIA,01/09/2015,6.103342735,106.0524,8,12.28806525,45.51,-55.769606,0.008964736
ALGERIA,01/10/2015,3.594963521,106.7866,8,7.326419365,46.26863636,-67.092752,0.007451956
ALGERIA,01/11/2015,3.419713643,108.425,8,6.982639604,42.5852381,-97.93916,0.005105077
ALGERIA,01/12/2015,4.362256994,107.1317,8,8.837666034,37.39608696,-109.12964,0.00458161
ALGERIA,01/01/2016,5.038186016,107.3252,8,10.17465546,31.78428571,-138.4775,0.003610648
ALGERIA,01/02/2016,4.152941176,108.3279,8,8.424582596,30.37761905,-161.18476,0.003102
ALGERIA,01/03/2016,5.344314,108.7168,8,10.7813805,37.90173913,-139.09365,0.003594654
ALGERIA,01/04/2016,6.698312236,109.1286,8,13.47085879,41.03190476,-93.267817,0.005360752
ALGERIA,01/05/2016,6.973622782,110.6228,8,14.01857947,46.84181818,-91.312071,0.005475563
ALGERIA,01/06/2016,7.929592192,110.3718,8,15.9219906,48.79181818,-93.382684,0.005354158
ALGERIA,01/07/2016,8.141303076,110.4325,8,16.34379147,44.89619048,-77.996335,0.006410294
ALGERIA,01/08/2016,7.416835406,109.6457,8,14.90078139,44.75173913,-83.016371,0.00602269
ALGERIA,01/09/2016,5.412895928,109.7371,8,10.91738885,45.2,-62.398151,0.008012544
ALGERIA,01/10/2016,5.151360254,109.9685,8,10.39888467,49.80952381,-57.664635,0.008670174
ALGERIA,01/11/2016,7.534324943,110.7609,8,15.13472311,45.47090909,-36.577947,0.013666885
ALGERIA,01/12/2016,6.95706497,110.5274,8,13.98563189,52.05272727,-38.764179,0.012896361
ALGERIA,01/01/2017,8.071243377,109.6906,8,16.20419915,52.56181818,-53.580036,0.009331021
ALGERIA,01/02/2017,7.664068677,110.1784,8,15.39310152,53.45,-71.342363,0.007008114
ALGERIA,01/03/2017,6.919494345,110.014,8,13.91087489,49.36304348,-30.387399,0.016449736
ALGERIA,01/04/2017,6.299774812,109.3475,8,12.67842378,51.174,-23.53293,0.02123724
ALGERIA,01/05/2017,5.18793301,108.5771,8,10.47136456,48.55956522,-46.045829,0.010857467
ALGERIA,01/06/2017,4.079875128,107.8459,8,8.280515681,45.18545455,-58.27704,0.008579077
ALGERIA,01/07/2017,3.093564089,108.4355,8,6.344739072,46.58190476,-52.952918,0.009441509
ALGERIA,01/08/2017,4.502612161,110.8852,8,9.114934383,48.04782609,-30.045135,0.016637023
ALGERIA,01/09/2017,5.24226002,113.2077,8,10.57904652,49.73571429,-12.638086,0.039501221
ALGERIA,01/10/2017,6.503186778,115.2205,8,13.08280974,51.57318182,-4.0660137,0.121165232
ALGERIA,01/11/2017,4.862478055,115.0396,8,9.826719471,56.73818182,-6.2320706,0.079720268
ALGERIA,01/12/2017,4.93283067,114.9327,8,9.966002474,57.92047619,4.4639245,9.038486986
ALGERIA,01/01/2018,3.572546156,113.4278,8,7.282409501,63.58478261,-22.282415,0.022427932
ALGERIA,01/02/2018,3.572365315,114.4395,8,7.282054513,62.227,-32.313481,0.015469715
ALGERIA,01/03/2018,3.152872848,114.0777,8,6.460531717,62.83045455,-29.584683,0.016895813
ALGERIA,01/04/2018,3.373979539,114.8873,8,6.893033095,66.31380952,-31.867615,0.015686049
ALGERIA,01/05/2018,5.647754382,116.4508,8,11.38335632,69.89869565,-18.362517,0.027209224
ALGERIA,01/06/2018,6.49014842,117.6749,8,13.05688479,67.87619048,-13.823245,0.036123757
ALGERIA,01/07/2018,5.954254538,117.7024,8,11.99189871,71.07454545,6.1850923,12.45050264
ALGERIA,01/08/2018,4.56630418,117.8824,8,9.240823819,67.9273913,9.7456858,19.54254202
ALGERIA,01/09/2018,3.772815336,118.1587,8,7.675908412,70.1905,-6.9930646,0.071137584
ALGERIA,01/10/2018,4.457855766,118.9897,8,9.026496487,70.75304348,-0.50624529,0.614595597
ALGERIA,01/11/2018,4.0282076,118.4693,8,8.178684255,56.18818182,-26.207578,0.019071512
ALGERIA,01/12/2018,2.702155652,118.2906,8,5.58341322,48.91904762,-14.778814,0.033793578
ALGERIA,01/01/2019,2.593282643,117.9972,8,5.372691728,51.2273913,-37.313544,0.013397555
ALGERIA,01/02/2019,2.689424635,118.4283,8,5.558745961,54.996,-89.917774,0.005560464
ALGERIA,01/03/2019,2.880554997,119.3178,8,5.929751135,58.17047619,-82.331728,0.006072769
ALGERIA,01/04/2019,2.304193532,119.5233,8,4.816027092,63.87045455,-69.721008,0.007171071
ALGERIA,01/05/2019,1.467772814,119.7132,8,3.24382378,60.74,-40.293993,0.012406887
ALGERIA,01/06/2019,0.097125097,118.622,8,1.101830668,54.666,-27.589161,0.018117111
ALGERIA,01/07/2019,1.341783433,119.576,8,3.01521786,57.37608696,18.899846,37.82612875
ALGERIA,01/08/2019,1.941938982,120.0822,8,4.126229944,54.83045455,24.792569,49.60529714
ALGERIA,01/09/2019,2.859388818,120.4405,8,5.888597363,56.86,37.710514,75.43428457
ALGERIA,01/10/2019,1.539059086,119.4445,8,3.374461732,53.96086957,16.493323,33.01693349
ALGERIA,01/11/2019,1.365520605,120.1083,8,3.058047273,56.67761905,-8.8380041,0.056393939
ALGERIA,01/12/2019,2.433977138,119.1596,8,5.065373101,59.86772727,-11.675897,0.042745018
ALGERIA,01/01/2020,1.924020811,119.9661,8,4.092397181,57.71695652,-79.506048,0.006288581
ALGERIA,01/02/2020,1.824907522,120.0978,8,3.905841798,50.608,-121.29713,0.004122039
ALGERIA,01/03/2020,2.13046665,124.5681,8,4.483950907,29.32045455,-94.15621,0.005310174
ALGERIA,01/04/2020,2.403752199,128.2579,8,5.007216166,16.975,-83.224963,0.006007596
ALGERIA,01/05/2020,2.385099178,128.489,8,4.971350922,28.78142857,-113.5597,0.004402885
ALGERIA,01/06/2020,2.838152533,129.1588,8,5.847323481,38.31454545,-28.708879,0.017410935
ALGERIA,01/07/2020,2.428180575,128.1296,8,5.05421578,40.71521739,6.3642484,12.80658165
ALGERIA,01/08/2020,1.479475898,128.008,8,3.265210742,42.37095238,-1.2751865,0.345338295
ALGERIA,01/09/2020,1.389950325,129.1416,8,3.102247584,39.59818182,-8.5477599,0.058296067
ALGERIA,01/10/2020,3.198814191,129.2983,8,6.550293302,39.405,5.985292,12.05354713
ALGERIA,01/11/2020,3.435169593,129.1328,8,7.01293288,41.38904762,-26.442394,0.018902273
ALGERIA,01/12/2020,3.516113516,132.1319,8,7.171664673,47.07043478,-21.42697,0.023322385
ALGERIA,01/01/2021,4.23288067,132.9188,8,8.582280487,51.84952381,7.2419723,14.55266056
ALGERIA,01/02/2021,5.284572536,132.743,8,10.66292794,59.2345,-2.9603552,0.16433725
ALGERIA,01/03/2021,5.87053251,134.0564,8,11.82562713,62.18391304,26.388991,52.7969225
ALGERIA,01/04/2021,7.175572519,133.6524,8,14.42049081,61.41772727,46.300608,92.61201374
ALGERIA,01/05/2021,6.029390918,133.5265,8,12.14114638,65.16095238,63.866617,127.7410623
ALGERIA,01/06/2021,5.368684248,134.5843,8,10.8297071,71.37727273,62.059267,124.1265903
ALGERIA,01/07/2021,7.29310756,134.5356,8,14.65445376,72.59181818,70.134998,140.2771247
ALGERIA,01/08/2021,8.69503073,135.1788,8,17.44737667,67.87227273,85.446389,170.8986294
ALGERIA,01/09/2021,9.619823809,137.1705,8,19.29148396,71.535,99.388077,198.7811847
ALGERIA,01/10/2021,9.155353751,136.8939,8,18.36515843,81.36428571,110.31122,220.6269725
ALGERIA,01/11/2021,9.298106889,138.6286,8,18.64983356,79.09545455,54.619408,109.2479695
ALGERIA,01/12/2021,8.484735839,138.8376,8,17.0281978,71.80217391,55.931662,111.8722628
ALGERIA,01/01/2022,9.032109032,140.3482,8,18.11940751,83.27761905,7.9725682,16.0076067
ALGERIA,01/02/2022,9.201324991,141.253,8,18.45683047,91.608,11.5568,23.15678389
ALGERIA,01/03/2022,9.304953001,142.46,8,18.66348656,108.3991304,40.169619,80.35168329
ALGERIA,01/04/2022,9.993767806,145.1267,8,20.03744218,101.9852381,29.521972,59.06087568
ALGERIA,01/05/2022,9.532510361,145.2623,8,19.11732928,109.7127273,56.944461,113.8977018
ALGERIA,01/06/2022,10.82158048,146.2729,8,21.68926671,114.6759091,34.969443,69.95318128
ALGERIA,01/07/2022,9.380279186,145.458,8,18.8137111,101.9180952,21.186513,42.39661279
ALGERIA,01/08/2022,9.844832121,140.3751,8,19.74032198,93.6926087,-17.313111,0.0288558
ALGERIA,01/09/2022,8.646697323,140.7248,8,17.35102812,84.4,-12.396039,0.040270054
ALGERIA,01/10/2022,8.08183709,140.3259,8,16.2253063,87.28666667,7.1244602,14.31875886
ALGERIA,01/11/2022,8.170908162,138.5775,8,16.40278159,84.07636364,-26.346493,0.018971028
ALGERIA,01/12/2022,9.294556046,137.2214,8,18.64275224,76.58181818,-15.009042,0.033276364
